SIRA_NO,URUN_NO,LINK_AD,SPOR_DALI,MARKA,FIYAT,TUM_YILDIZ,TUM_YORUM,YORUM_YILDIZ,YORUM_KULLANIM_SURESI,YORUM,YORUMUN_POLARITESI
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,"Öncelikle zor giyiliyor çıkarılıyor eğer hemen çıkaracaksanız giymeyin
Su yağmur geçirmiyor ama içi hava almadığı için terleme nemlenme yapıyor 2 3 saat sürekli kullanımda ıslanıyor astarı kurutman gerekiyor
Islanınca da sıcak olmuyor kalın astar bir nebze soğuktan koruyor soğuk bölgelerde kullanılacaksa sıkıntı
Islak havada kaydırmazlığı güzel hoşuma gitti
Harici fp ürünü yapacağınız işe göre alınabilecek bir ürün",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,4,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Ürünün sıcak tutma performansı çok iyi fakat uyumlu nefes almayan bir çorap giyerseniz eğer çizmenin içi gerçekten su oluyor. Onun dışında çok güzel,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,3,Kullanılan süre 1 hafta ya da daha az tarihinden beri,"Sayın Yetkili, ürün 15-20 dakikalık kullanımda astar üstünde nemlenme yapmakta ve soğuk üşüme hissi vermektedir.",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,tavsiye ederim mükemmel,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 hafta ya da daha az tarihinden beri,"gayet memnunuz, tam bir f/p ürünü.",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Cizme gayet kullanışlı rahat ve esnek sadece içindeki astar çıkartıp giyerken biraz sorun oluyor,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,"Ürün gerçekten kullanışlı ve sağlam 
Tavsiye edilir",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Çok güzel her konuda mükemmel fakat biri hariç çıkarırken iç kısmı yerinden çıkıyor ayağım 45 numara beden olarak 45-46 olanı aldim kullanırken çok memnunum fakat çıkarırken nefret ettim,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,kullanımı kolay ve sağlam bir ürün,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 7 ile 12 ay arası tarihinden beri,ÜRÜN BANA GÖRE ÇOK ŞIK ASTARI YANİ İÇİNDEKİ ÇORABI BİRAZ DAHA SAĞLAM YAPILSA TADINDAN GEÇİLMEZ 4 ADET ALDIM 1 ABİME 3 ADET KENDİME 2 ADETİ DAH SIFIR KULLANMADIM 1 ADET 10 DEFA AVCILIKTA GİYDİM ÇORAPTA PROBLEM OLDU GARANTİ KAPSAMINDAN İADE ALDILAR ALDIKTAN SONRA 2 ADET DAHA ALDIM TEŞEKKÜR EDERİM,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,4,Kullanılan süre 1 hafta ya da daha az tarihinden beri,Ayaklarımı sıcak tutusun. birde su geçirmesin diye aldım henüz denemedim ama iş göreceğe benziyor,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 hafta ya da daha az tarihinden beri,"Merhaba, botu çocuk için aldım. Dağa çıkmıştık, karda gün boyu kullanma fırsatı oldu. Ayakları hiç ıslanmadı, üşümedi. Çok memnun kaldık. İyi ki almışız. İç kısmının çıkarılabilir olması güzel. Giymesi ve çıkartması da kolay. Teşekkürler",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Çok güzel,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,"YAĞIŞLI GÜNLERDE UZUN MESAFE YÜRÜMEKTE ZORLANMIYORUM, RAHAT VE KULLANIŞLI.",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,3,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,"Terleme yapıyor, giyerken rahat çıkartmak zor. Çorap yerine kendinden izalasyon malzemeli daha iyi olabilir taban Iraz kaymaz topuklu olabilirdi",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Gayet kullanışlı ve sıcak teşekkürler,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 hafta ya da daha az tarihinden beri,Fiyatının hakkını fazlasiyla veren bı kalite !,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,4,Kullanılan süre 1 hafta ya da daha az tarihinden beri,ürün kalitelı fakat içindeki astardan dolayı pek kullanişli değil,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 3 ile 6 ay arası tarihinden beri,çizmeler gayet güzel ve hafif içindeki ayriyeten çorabı çıkıyor,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Sıcak tutuşu ve su geçirmeme özelliği gercekten güzel kullanışlı diğer yagmur botları gibi değil kalıbı cok rahat bir sorun yaşamadım ürünle ilgili,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 hafta ya da daha az tarihinden beri,Fiyat performans,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 hafta ya da daha az tarihinden beri,dağ bağ bahçe her yere uygun mükemmel ürün,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Yağışlı havalarda dışarı çıkarken düşünmeden giyilebilecek bir ürün. Teknelerde kullanıma uygun.,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 yıldan daha fazla tarihinden beri,"Daha önce aldım yenilemem gerekiyor avcılıkta kullanıyorum en yakın zamanda yine alacağım, Tek eksiği üst kısmında çalı çırpı ve toz girişini engelleyecek bir şey yapılabilir.",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,3,Kullanılan süre 7 ile 12 ay arası tarihinden beri,Merhaba İzmir'de 2 derece hissedilen hava sıcaklığı olmasına rağmen ayaklarım asla bu cizmede ısınmıyor. Su geçirmezligine lafım yok. Ayrica su gibi terletiyor ayakları. Bilemiyorum tavsiye etmiyorum belki de hava alan bir şeyler kullanmak gereklidir.,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 3 ile 6 ay arası tarihinden beri,Yaklaşık 2 aydan fazladır kullanıyorum bahçe vb şartlar için aldım ayak numaranız ney ise bir büyüğünü alın derim çünkü içindeki polar cuk oturuyor polarsız kullanım için ayağınıza büyük gelecektir içinde silikon tabanlık alırsanız farkı kapatırsınız Polatlı giyip çıkarmak biraz uğraştırıyor fakat çizme için normal çizme tabanı müthiş avcılık doğa gezisi balık avlama bahçe işleri vb şeylerde çok rahat edersiniz yaz kış kullanımı çok güzel bildiğin tezeğin içine girdim işim bitince güzelce ayağımda iken yıkadım hemen temizlendi tavsiye edilir,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 hafta ya da daha az tarihinden beri,"basarili urun, rahat giyilip cikariliyor, icteki corabi sayesinde sicak tutuyor",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,cok rahat,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Ürün gayet sıcak tutuyor. Köy hayatı ve doğal yaşam işin ideal.,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Su almıyor ve terlemeyi astar dışında tutuyor. Tek eksisi giyerken ve çıkarken uğraştırması.,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,etkili,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 yıldan daha fazla tarihinden beri,Uzun zamandır kullanıyorum gayet guzel bir ürün,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,"Annem için aldık giyip çıkarması yaşlılar için biraz zor,sıcak tutacağını düşünüyorum.",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,3,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,kullanması zor giyip çıkarırken içindeki yün kep çıkıyor ayrıca aşırı terletiyor hava almıyor,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 yıldan daha fazla tarihinden beri,Sağlam ve şık bir cizme. İçinin çıkartılıp da kullanılabiliyor olması iyi.,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 yıldan daha fazla tarihinden beri,Ürünü rizenin engebeli çay tarlalarında zorlu şartlar altına kullanıyorum yırtılma deforme su geçirme olmadı harika bir ürün sağlam,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,4,Kullanılan süre 1 yıldan daha fazla tarihinden beri,"Kış mevsiminde uzun saha gezisinde deneme fırsatım oldu. Giyip çıkarma aşaması zor, iç katman da çıkıyor. Yağmurdan korunmada çok etkili ama günün ilerleyen saatlerinde üşümek kaçınılmaz. Tüm gün ayakta kalması terleme beraberinde üşümeyi de getiriyor. Ama yarım günlük aktivitelerde hayat kurtarır.",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 7 ile 12 ay arası tarihinden beri,"cok guzel bir bot, hafif ve kullanisli",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 7 ile 12 ay arası tarihinden beri,İşini iyi yapıyor. Hafif ve kaliteli.,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,giyip çıkartmak uzun vakit alıyor tutamak yerinden kopuyor,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 7 ile 12 ay arası tarihinden beri,GAYET BAŞARILI SİZE TAVSİYEM 1 NUMARA BÜYÜK ALIN KALIN TERMAL ÇORAPLADA GİYDİĞİNİZDE SICACIK OLUYOR FAKAT ÇIKARIRKEN İÇİNDEKİ İÇLİK DE ÇIKIYOR SABİT OLSA DAHA İYİ OLURDU AMA YIKANMASI İÇİN SANIRSAM HENÜZ DAHA KİRLENMEDİĞİ İÇİN YIKAMADIM MAKİNEYE ATINCA ŞEKLİ BOZULABİLİR DİYE TAHMİN EDİYORUM,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,4,Kullanılan süre 7 ile 12 ay arası tarihinden beri,Üründen gelen olarak skayetim yok. Fiyatı son derece makul. Çıkartırken genelde içlik te çıkıyor. Sağlamlığı da son dere iyi,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 yıldan daha fazla tarihinden beri,Ürün su kesinlikle gecirmiyor ayrica cok sıcak tutuyor bu yüzden nemlenebiliyor ayaginiz kaliteli bi çorap almalisiniz hava alan ve nem tutmayan.Ürün çok kullanışlı birde biraz ağır.Ama sağlam olması için bu şart sanırım.,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 7 ile 12 ay arası tarihinden beri,Kışın yağmurda ve deniz kıyısında yürüyüş yaparken kullanıyorum çok kullanışlı harikulade bir ürün,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 3 ile 6 ay arası tarihinden beri,Güzel,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 yıldan daha fazla tarihinden beri,Kış için gayet güzel ürün,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 7 ile 12 ay arası tarihinden beri,İçindeki çorap kısmını çıkarınca mevsimlik olarak da kullanabilirsiniz. Fiyat performans ürünü,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 7 ile 12 ay arası tarihinden beri,Ürün çok yumuşak ve konforlu. İç astarı çıkararak yazında kullanabileceğiniz bir ürün.,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 3 ile 6 ay arası tarihinden beri,"Üründen çok memnun kaldım, teşekkürler",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 3 ile 6 ay arası tarihinden beri,Çok rahat ve kullanışlı.,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 3 ile 6 ay arası tarihinden beri,"Beklentimin ustunde bir urun! Inanilmaz sicak tutuyor, ve baya rahat. Yagmurlu camurlu havalarda kopek gezdirmek icin kullaniyorum. Rahatca her alana gorebiliyoruz. Kesinlikle almanizi tavsiye ederim! Yagmur da tribord yagmur pantalonu giyip uzerine gecirince ust kisminda ki polar islanmiyor :)",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,"Şık , rahat, konforlu, sıcak, terletmiyor👍👏👏",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Teşekkürler,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 hafta ya da daha az tarihinden beri,Çok güzel çizme şantiye de kullanıyorum. Tek eksisi tabanı tırtıklı olduğu için çok çamur tutuyor,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Ürün güzel fiyat performans olarak iyi,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Ben bu çizmeleri arazi şartlarında çamurlu yollarda çık iyi tavsiye ederim hafif ve kullanışlı tek sorunu giyip çıkarması zor baya uğraştırıyor,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 hafta ya da daha az tarihinden beri,"Trekking yurutuslerimde kullanmak icin aldım, bugun ilk kez giydim, on numara bes yıldız kıvamında gayet basarşli bir urun siddetle tavsiye ediyorum,",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,"Harika Bir Ürün Yumuşak Rahat Sıcaklık İyi 
Sadece Giyip Çıkarma Biraz Sıkıntılı",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 yıldan daha fazla tarihinden beri,1 yıldan daha fazla bir süredir kullanmaktayım kuryelik yapıyorum ve 2 kış geçirdim çok sıcak tutuyor ve kesinlikle su geçirmiyor sağanak yağan yağmurda ve karda kullandım ayağımı terletmesinin dışında hiç bir sıkıntısını göremedim tabanı biraz kayıyor ona dikkat edilmesi gerekiyor herkese özelliklede kuryelere şiddetle tavsiye ederim.,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,"Merhabalar oncelikle ayakkabi harika cok memnunum herkese tavsiye ediyorum. Cok tesekkur ederim. 
Tek bir ricam olucak lojistik sureci e-commerce sirketleriyle karsilastirinca cok yavas ve gec bilgi geliyo takibi zor. Bu sureci iyilestirebilirseniz magzadan alisveris yerine online platformunuza daha cok yonelirim🙏🏻",
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,2,Kullanılan süre 2 ile 8 hafta arası tarihinden beri,Çizmenin ağzı çok dar ayak içine zor giriyor pantolonun paçası içine girmiyor bile.o yüzden kötüü ayakta güzel dursa dahi bu yüzden tercih ettiğim için pişmanım etiketi yok diye iade yada değişim dahi yapılmadı.,
1,342718,https://www.decathlon.com.tr/r/yetiskin-kisa-yagmur-cizmesi-siyah-avcilik-ve-doga-gozlemi-100/_/R-p-342718?mc=8939846&c=BEJ_MAV%C4%B0,avcilik,Solognac,1150,4.5,1305,5,Kullanılan süre 1 hafta ya da daha az tarihinden beri,"Çok sarılan yakışıklı olan gri çizmeyi almaya gittim biri bu ürünü al dedi yağmur geçirmez bana dua edersin dedi tipini beğenmesemde amaç şu almaması olduğu için tipine önem vermeden bu ürüne yöneldim
Ürünü 29.11.2023 tarihinde istanbul forumda bulunan mağazadan aldım 2 çift aldım bu arada 
Sağanak yağmurdan sonra aldım, 
İstanbul'da sarı uyarısı olan bir günün ardından kullanım olarak yağmuru sadece yukardan bez kısmından aldı buda normaldir 
1 günlük deneyimime göre kalın çorap ile soğuk ve yağmurlu günde rahat kullanılır 
İlerleyen günlerde ne olur bakacağım.",
